0,1,2,3,4,5,6,7,8,9,10
SSB,2023-06-19,3680601.0,135882987800.0,838252.0,7958036.0,292935210800.0,4277435.0,157052223000.0,97.921.354,0.20
SSB,2023-06-16,3629501.0,134275682800.0,835107.0,7906936.0,291327905800.0,4277435.0,157052223000.0,97.972.454,0.20
SSB,2023-06-15,3622701.0,134058732800.0,831962.0,7870136.0,290170655800.0,4247435.0,156111923000.0,98.008.625,0.19
SSB,2023-06-14,3545001.0,131614587800.0,831647.0,7792436.0,287726510800.0,4247435.0,156111923000.0,98.086.325,0.19
SSB,2023-06-13,3502601.0,130279872800.0,831332.0,7749936.0,286388640800.0,4247335.0,156108768000.0,98.128.725,0.19
SSB,2023-06-12,3412901.0,127431697800.0,831017.0,7659536.0,283518195800.0,4246635.0,156086498000.0,98.219.025,0.19
SSB,2023-06-09,3408001.0,127277837800.0,827862.0,7654636.0,283364335800.0,4246635.0,156086498000.0,98.158.943,0.20
SSB,2023-06-08,3403101.0,127123982800.0,824727.0,7649636.0,283207335800.0,4246535.0,156083353000.0,98.163.843,0.20
SSB,2023-06-07,3403301.0,127130322800.0,824413.0,7649536.0,283204195800.0,4246235.0,156073873000.0,98.163.643,0.20
SSB,2023-06-06,3403301.0,127130322800.0,824097.0,7649536.0,283204195800.0,4246235.0,156073873000.0,98.163.643,0.20
SSB,2023-06-05,3403301.0,127130322800.0,820942.0,7649536.0,283204195800.0,4246235.0,156073873000.0,98.163.643,0.20
SSB,2023-06-02,3400101.0,127029547800.0,820627.0,7646336.0,283103420800.0,4246235.0,156073873000.0,98.166.843,0.20
SSB,2023-06-01,3402101.0,127090847800.0,820314.0,7646336.0,283103420800.0,4244235.0,156012573000.0,98.164.843,0.20
SSB,2023-05-31,3389601.0,126709987800.0,817259.0,7624336.0,282433345800.0,4234735.0,155723358000.0,98.205.543,0.20
SSB,2023-05-30,3390401.0,126734177800.0,814224.0,7624336.0,282433345800.0,4233935.0,155699168000.0,98.204.743,0.20
SSB,2023-05-29,3452601.0,128606677800.0,813922.0,7620936.0,282330665800.0,4168335.0,153723988000.0,98.142.543,0.20
SSB,2023-05-26,3452601.0,128606677800.0,813620.0,7620936.0,282330665800.0,4168335.0,153723988000.0,98.142.543,0.20
SSB,2023-05-25,3453001.0,128618657800.0,810615.0,7620936.0,282330665800.0,4167935.0,153712008000.0,98.142.143,0.20
SSB,2023-05-24,3473901.0,129240757800.0,810316.0,7620936.0,282330665800.0,4147035.0,153089908000.0,98.121.243,0.20
SSB,2023-05-23,3495101.0,129875757800.0,810017.0,7620836.0,282327670800.0,4125735.0,152451913000.0,98.100.043,0.20
SSB,2023-05-22,3586901.0,132632227800.0,809987.0,7620836.0,282327670800.0,4033935.0,149695443000.0,98.008.243,0.20
SSB,2023-05-19,3603101.0,133117537800.0,806972.0,7620836.0,282327670800.0,4017735.0,149210133000.0,97.990.243,0.20
SSB,2023-05-18,3612601.0,133401507800.0,803977.0,7620836.0,282327670800.0,4008235.0,148926163000.0,98.001.550,0.20
SSB,2023-05-17,3630601.0,133942407800.0,800972.0,7620836.0,282327670800.0,3990235.0,148385263000.0,97.983.550,0.20
SSB,2023-05-16,3661701.0,134882472800.0,797967.0,7620836.0,282327670800.0,3959135.0,147445198000.0,97.952.450,0.20
SSB,2023-05-15,3774101.0,138313697800.0,794932.0,7620836.0,282327670800.0,3846735.0,144013973000.0,97.840.050,0.20
SSB,2023-05-12,3774101.0,138313697800.0,794624.0,7620836.0,282327670800.0,3846735.0,144013973000.0,97.840.050,0.20
SSB,2023-05-11,3780801.0,138522047800.0,794593.0,7620836.0,282327670800.0,3840035.0,143805623000.0,97.840.050,0.20
SSB,2023-05-10,3780801.0,138522047800.0,794281.0,7620836.0,282327670800.0,3840035.0,143805623000.0,97.840.050,0.20
SSB,2023-05-09,3770801.0,138207047800.0,793967.0,7610836.0,282012670800.0,3840035.0,143805623000.0,97.850.050,0.20
SSB,2023-05-08,3770801.0,138207047800.0,790812.0,7610836.0,282012670800.0,3840035.0,143805623000.0,97.843.450,0.20
SSB,2023-05-05,3768801.0,138143942800.0,787657.0,7608836.0,281949565800.0,3840035.0,143805623000.0,97.828.050,0.21
SSB,2023-05-04,3775401.0,138350817800.0,784512.0,7608836.0,281949565800.0,3833435.0,143598748000.0,97.831.950,0.21
SSB,2023-04-28,3783901.0,138622952800.0,781367.0,7599936.0,281669660800.0,3816035.0,143046708000.0,97.836.950,0.20
SSB,2023-04-27,3786801.0,138715007800.0,778172.0,7599636.0,281660075800.0,3812835.0,142945068000.0,97.834.050,0.20
SSB,2023-04-26,3784301.0,138639797800.0,777866.0,7595336.0,281529785800.0,3811035.0,142889988000.0,97.836.550,0.20
SSB,2023-04-25,3784301.0,138553417800.0,777562.0,7595336.0,281443405800.0,3811035.0,142889988000.0,97.836.550,0.20
SSB,2023-04-24,3781501.0,138467037800.0,774477.0,7592536.0,281357025800.0,3811035.0,142889988000.0,97.839.350,0.20
SSB,2023-04-21,3781501.0,138520077800.0,774166.0,7592536.0,281357025800.0,3811035.0,142836948000.0,97.837.650,0.20
SSB,2023-04-20,3781501.0,138573117800.0,773855.0,7592536.0,281357025800.0,3811035.0,142783908000.0,97.838.850,0.20
SSB,2023-04-19,3783201.0,138626032800.0,773543.0,7592536.0,281357025800.0,3809335.0,142730993000.0,97.837.150,0.20
SSB,2023-04-18,3783201.0,138641657800.0,770428.0,7592536.0,281357025800.0,3809335.0,142715368000.0,97.837.150,0.20
SSB,2023-04-17,3783701.0,138657282800.0,767303.0,7592536.0,281357025800.0,3808835.0,142699743000.0,97.837.150,0.20
SSB,2023-04-14,3783701.0,138641632800.0,764168.0,7592536.0,281341375800.0,3808835.0,142699743000.0,97.835.450,0.20
SSB,2023-04-13,3783201.0,138625982800.0,763855.0,7592036.0,281325725800.0,3808835.0,142699743000.0,97.835.950,0.20
SSB,2023-04-12,3784101.0,138654197800.0,760720.0,7591236.0,281300645800.0,3807135.0,142646448000.0,97.836.750,0.20
SSB,2023-04-11,3784101.0,138735577800.0,757585.0,7591236.0,281300645800.0,3807135.0,142565068000.0,97.834.050,0.20
SSB,2023-04-10,3784101.0,138816957800.0,754450.0,7591236.0,281300645800.0,3807135.0,142483688000.0,97.811.150,0.21
SSB,2023-04-07,3786701.0,138898337800.0,754137.0,7591236.0,281300645800.0,3804535.0,142402308000.0,97.802.450,0.21
SSB,2023-04-06,3809601.0,139615107800.0,753824.0,7591236.0,281300645800.0,3781635.0,141685538000.0,97.788.750,0.21
SSB,2023-04-05,3816201.0,139822017800.0,750689.0,7589136.0,281234810800.0,3772935.0,141412793000.0,97.778.950,0.21
SSB,2023-04-04,3775101.0,138525312800.0,747534.0,7534336.0,279505870800.0,3759235.0,140980558000.0,97.822.350,0.21
SSB,2023-04-03,3773711.0,138481527800.0,747219.0,7521046.0,279087235800.0,3747335.0,140605708000.0,97.807.840,0.21
SSB,2023-03-31,3785111.0,138841767800.0,746903.0,7521046.0,279087235800.0,3735935.0,140245468000.0,97.798.540,0.21
SSB,2023-03-30,3812911.0,139716077800.0,743758.0,7521046.0,279087235800.0,3708135.0,139371158000.0,97.790.640,0.21
SSB,2023-03-29,3822211.0,140008562800.0,740613.0,7521046.0,279087235800.0,3698835.0,139078673000.0,97.785.640,0.21
SSB,2023-03-28,3830111.0,140256622800.0,740299.0,7521046.0,279087235800.0,3690935.0,138830613000.0,97.719.940,0.21
SSB,2023-03-27,3832811.0,140341672800.0,739984.0,7518746.0,279014785800.0,3685935.0,138673113000.0,97.717.240,0.21
SSB,2023-03-24,3831111.0,140287782800.0,739667.0,7517046.0,278960895800.0,3685935.0,138673113000.0,97.718.940,0.21
SSB,2023-03-23,3840511.0,140585022800.0,739350.0,7517046.0,278960895800.0,3676535.0,138375873000.0,97.709.540,0.21
SSB,2023-03-22,3830511.0,140266722800.0,736135.0,7507046.0,278642595800.0,3676535.0,138375873000.0,97.719.540,0.21
SSB,2023-03-21,3830511.0,140266722800.0,732920.0,7507046.0,278642595800.0,3676535.0,138375873000.0,97.719.540,0.21
SSB,2023-03-20,3855311.0,147227886800.0,729705.0,7507046.0,278642279800.0,3651735.0,131414393000.0,97.719.540,0.21
SSB,2023-03-17,3899511.0,148646706800.0,729384.0,7505346.0,278587709800.0,3605835.0,129941003000.0,97.721.240,0.21
SSB,2023-03-16,3899511.0,148598406800.0,726159.0,7505346.0,278539409800.0,3605835.0,129941003000.0,97.721.240,0.21
SSB,2023-03-15,3898011.0,148550106800.0,725837.0,7503846.0,278491109800.0,3605835.0,129941003000.0,97.709.040,0.21
SSB,2023-03-14,3896011.0,148485006800.0,722582.0,7501846.0,278426009800.0,3605835.0,129941003000.0,97.708.940,0.21
SSB,2023-03-13,3892211.0,148362266800.0,722259.0,7484346.0,277860759800.0,3592135.0,129498493000.0,97.678.147,0.21
SSB,2023-03-10,3872511.0,147723986800.0,721935.0,7462546.0,277154439800.0,3590035.0,129430453000.0,97.697.847,0.21
SSB,2023-03-09,3916804.0,149159080000.0,721611.0,7457346.0,276985959800.0,3540542.0,127826879800.0,97.699.347,0.21
SSB,2023-03-08,3891528.0,148335082400.0,721285.0,7431170.0,276132622200.0,3539642.0,127797539800.0,97.725.523,0.21
SSB,2023-03-07,3875928.0,147828082400.0,720960.0,7411870.0,275505372200.0,3535942.0,127677289800.0,97.744.823,0.21
SSB,2023-03-06,3875928.0,146969677400.0,720636.0,7411870.0,274646967200.0,3535942.0,127677289800.0,97.701.223,0.21
SSB,2023-03-03,3849228.0,146111272400.0,717421.0,7385170.0,273788562200.0,3535942.0,127677289800.0,97.718.123,0.21
SSB,2023-03-02,3812528.0,144938707400.0,714226.0,7304870.0,271222977200.0,3492342.0,126284269800.0,97.798.423,0.21
SSB,2023-03-01,3795528.0,144394707400.0,714194.0,7278070.0,270365377200.0,3482542.0,125970669800.0,97.833.323,0.20
SSB,2023-02-28,3793328.0,144324197400.0,710989.0,7275870.0,270294867200.0,3482542.0,125970669800.0,97.813.123,0.21
SSB,2023-02-27,3785728.0,144082897400.0,707814.0,7267370.0,270024992200.0,3481642.0,125942094800.0,97.601.323,0.22
SSB,2023-02-24,3808128.0,144788497400.0,707499.0,7267370.0,270024992200.0,3459242.0,125236494800.0,97.615.323,0.22
SSB,2023-02-23,4028418.0,151749661400.0,707183.0,7267360.0,270024676200.0,3238942.0,118275014800.0,97.395.033,0.23
SSB,2023-02-22,4144718.0,155448001400.0,706865.0,7267360.0,270024676200.0,3122642.0,114576674800.0,97.395.033,0.23
SSB,2023-02-21,4229518.0,158153121400.0,706546.0,7262160.0,269858796200.0,3032642.0,111705674800.0,97.400.233,0.23
SSB,2023-02-20,4228818.0,158130546400.0,703321.0,7261460.0,269836221200.0,3032642.0,111705674800.0,97.398.833,0.23
SSB,2023-02-17,4176718.0,156447716400.0,702998.0,7209360.0,268153391200.0,3032642.0,111705674800.0,97.450.933,0.22
SSB,2023-02-16,4178818.0,156514811400.0,699803.0,7209360.0,268153391200.0,3030542.0,111638579800.0,97.450.933,0.22
SSB,2023-02-15,4151918.0,155655356400.0,696608.0,7182460.0,267293936200.0,3030542.0,111638579800.0,97.477.833,0.22
SSB,2023-02-14,4143718.0,155394186400.0,693423.0,7174260.0,267032766200.0,3030542.0,111638579800.0,97.471.133,0.22
SSB,2023-02-13,4143718.0,155451336400.0,693106.0,7174260.0,267029591200.0,3030542.0,111578254800.0,97.468.033,0.22
SSB,2023-02-10,4145518.0,155508486400.0,689931.0,7174160.0,267026416200.0,3028642.0,111517929800.0,97.466.133,0.22
SSB,2023-02-09,4148018.0,155588361400.0,686736.0,7173560.0,267007246200.0,3025542.0,111418884800.0,97.466.733,0.22
SSB,2023-02-08,4150018.0,155652361400.0,686704.0,7173560.0,267007246200.0,3023542.0,111354884800.0,97.463.433,0.22
SSB,2023-02-07,4099218.0,154026761400.0,686672.0,7122760.0,265381646200.0,3023542.0,111354884800.0,97.501.433,0.22
SSB,2023-02-06,4099718.0,154042736400.0,683477.0,7119960.0,265292186200.0,3020242.0,111249449800.0,97.503.333,0.22
SSB,2023-02-03,4112518.0,154450416400.0,680292.0,7119960.0,265292186200.0,3007442.0,110841769800.0,97.490.833,0.22
SSB,2023-02-02,4110218.0,154377276400.0,679974.0,7116760.0,265190426200.0,3006542.0,110813149800.0,97.480.233,0.22
SSB,2023-02-01,4107718.0,154293651400.0,676629.0,7101760.0,264688676200.0,2994042.0,110395024800.0,97.486.833,0.22
SSB,2023-01-31,4121518.0,154756641400.0,673274.0,7101760.0,264688676200.0,2980242.0,109932034800.0,97.474.333,0.22
SSB,2023-01-30,4129718.0,155033801400.0,672936.0,7101560.0,264681916200.0,2971842.0,109648114800.0,97.362.783,0.23
SSB,2023-01-27,4142218.0,155456926400.0,669551.0,7101560.0,264681916200.0,2959342.0,109224989800.0,97.295.183,0.23
SSB,2023-01-19,4215368.0,157947683900.0,666146.0,7070460.0,263622961200.0,2855092.0,105675277300.0,97.225.283,0.23
SSB,2023-01-18,4252568.0,159210623900.0,662751.0,7040060.0,262590881200.0,2787492.0,103380257300.0,97.255.683,0.23
SSB,2023-01-17,4338368.0,162119243900.0,662412.0,7024860.0,262075601200.0,2686492.0,99956357300.0,97.261.983,0.23
SSB,2023-01-16,4221318.0,158157101400.0,659027.0,6907810.0,258113458700.0,2686492.0,99956357300.0,97.371.033,0.23
SSB,2023-01-13,4220418.0,158126636400.0,655642.0,6898010.0,257781728700.0,2677592.0,99655092300.0,97.357.533,0.23
SSB,2023-01-12,4082418.0,153469136400.0,652267.0,6752010.0,252854228700.0,2669592.0,99385092300.0,97.503.533,0.22
SSB,2023-01-11,4105718.0,154255511400.0,648892.0,6752010.0,252854228700.0,2646292.0,98598717300.0,97.487.933,0.22
SSB,2023-01-10,4103018.0,154164251400.0,648554.0,6749310.0,252762968700.0,2646292.0,98598717300.0,97.467.533,0.22
SSB,2023-01-09,4112918.0,154497881400.0,648217.0,6743610.0,252570878700.0,2630692.0,98072997300.0,97.473.233,0.22
SSB,2023-01-06,4134118.0,155213381400.0,644842.0,6741710.0,252506753700.0,2607592.0,97293372300.0,97.412.033,0.23
SSB,2023-01-05,4034018.0,151835006400.0,641467.0,6641610.0,249128378700.0,2607592.0,97293372300.0,97.499.433,0.22
SSB,2023-01-04,4085818.0,153578076400.0,638102.0,6641310.0,249118283700.0,2555492.0,95540207300.0,97.488.676,0.22
SSB,2023-01-03,4086218.0,153591476400.0,637767.0,6629010.0,248706233700.0,2542792.0,95114757300.0,97.500.976,0.22
SSB,2022-12-30,4051275.0,152427874500.0,637434.0,6594010.0,247540733700.0,2542735.0,95112859200.0,97.535.976,0.22
SSB,2022-12-29,4042275.0,152131774500.0,637105.0,6585010.0,247244633700.0,2542735.0,95112859200.0,97.544.976,0.22
SSB,2022-12-28,4036275.0,151937074500.0,633860.0,6579010.0,247049933700.0,2542735.0,95112859200.0,94.936.076,0.35
SSB,2022-12-27,4029975.0,151733584500.0,633537.0,6572710.0,246846443700.0,2542735.0,95112859200.0,94.942.376,0.35
SSB,2022-12-26,3996575.0,150664784500.0,633505.0,6539210.0,245774443700.0,2542635.0,95109659200.0,94.975.776,0.34
SSB,2022-12-23,3996575.0,149858334500.0,630340.0,6539210.0,244967993700.0,2542635.0,95109659200.0,94.975.776,0.34
SSB,2022-12-22,3971175.0,149051884500.0,627165.0,6513810.0,244161543700.0,2542635.0,95109659200.0,95.001.176,0.34
SSB,2022-12-21,3902975.0,146889944500.0,626848.0,6445510.0,241996433700.0,2542535.0,95106489200.0,95.069.376,0.34
SSB,2022-12-20,3890175.0,146488024500.0,626534.0,6432710.0,241594513700.0,2542535.0,95106489200.0,95.082.176,0.34
SSB,2022-12-19,3836075.0,144794694500.0,626221.0,6366610.0,239525583700.0,2530535.0,94730889200.0,95.136.276,0.34
SSB,2022-12-16,3780865.0,143066621500.0,625908.0,6311400.0,237797510700.0,2530535.0,94730889200.0,95.191.486,0.33
SSB,2022-12-15,3750165.0,142108781500.0,625596.0,6280700.0,236839670700.0,2530535.0,94730889200.0,95.222.186,0.33
SSB,2022-12-14,3711865.0,140917651500.0,625285.0,6241100.0,235608110700.0,2529235.0,94690459200.0,95.260.486,0.33
SSB,2022-12-13,3707265.0,140775051500.0,625254.0,6236500.0,235465510700.0,2529235.0,94690459200.0,95.265.086,0.33
SSB,2022-12-12,3655865.0,139181651500.0,625223.0,6183800.0,233831810700.0,2527935.0,94650159200.0,95.316.486,0.33
SSB,2022-12-09,3621565.0,138125211500.0,624915.0,6149500.0,232775370700.0,2527935.0,94650159200.0,97.942.286,0.20
SSB,2022-12-08,3604365.0,137596311500.0,621840.0,6131000.0,232206495700.0,2526635.0,94610184200.0,97.945.086,0.20
SSB,2022-12-07,3598265.0,137408126500.0,618755.0,6124800.0,232015225700.0,2526535.0,94607099200.0,95.374.086,0.32
SSB,2022-12-06,3598365.0,137411186500.0,618449.0,6120200.0,231874465700.0,2521835.0,94463279200.0,95.373.986,0.32
SSB,2022-12-05,3588065.0,137096521500.0,615394.0,6109800.0,231556745700.0,2521735.0,94460224200.0,95.384.286,0.32
SSB,2022-12-02,3557265.0,136150961500.0,615087.0,6077600.0,230568205700.0,2520335.0,94417244200.0,95.415.086,0.32
SSB,2022-12-01,3512165.0,134777666500.0,612042.0,6032500.0,229194910700.0,2520335.0,94417244200.0,95.460.186,0.17
SSB,2022-11-30,3495465.0,134271656500.0,611739.0,6014300.0,228643450700.0,2518835.0,94371794200.0,95.487.086,0.17
SSB,2022-11-29,3477365.0,133725941500.0,608724.0,5987600.0,227838445700.0,2510235.0,94112504200.0,95.505.186,0.17
SSB,2022-11-28,3480265.0,133813231500.0,608423.0,5973700.0,227420055700.0,2493435.0,93606824200.0,95.502.286,0.17
SSB,2022-11-25,3474465.0,133638941500.0,605418.0,5967900.0,227245765700.0,2493435.0,93606824200.0,95.508.086,0.18
SSB,2022-11-24,3491165.0,134136601500.0,605120.0,5967900.0,227245765700.0,2476735.0,93109164200.0,95.508.086,0.18
SSB,2022-11-23,3491165.0,134092126500.0,602165.0,5967900.0,227201290700.0,2476735.0,93109164200.0,95.380.386,0.18
SSB,2022-11-22,3489665.0,134047651500.0,599200.0,5966400.0,227156815700.0,2476735.0,93109164200.0,95.381.886,0.18
SSB,2022-11-21,3587465.0,136962091500.0,598902.0,5936500.0,226265795700.0,2349035.0,89303704200.0,95.411.686,0.18
SSB,2022-11-18,3587465.0,136965091500.0,598604.0,5936500.0,226265795700.0,2349035.0,89300704200.0,95.403.186,0.18
SSB,2022-11-17,3587565.0,136968091500.0,598574.0,5936500.0,226265795700.0,2348935.0,89297704200.0,95.382.186,0.18
SSB,2022-11-16,3448065.0,132755191500.0,598272.0,5796900.0,222049875700.0,2348835.0,89294684200.0,95.521.686,0.18
SSB,2022-11-15,3376665.0,130627471500.0,597974.0,5725500.0,219922155700.0,2348835.0,89294684200.0,95.593.086,0.17
SSB,2022-11-14,3369165.0,130407721500.0,597681.0,5717900.0,219699475700.0,2348735.0,89291754200.0,95.581.786,0.17
SSB,2022-11-11,3359565.0,130122121500.0,594706.0,5708300.0,219413875700.0,2348735.0,89291754200.0,95.586.886,0.17
SSB,2022-11-10,3378465.0,130690066500.0,591701.0,5708300.0,219413875700.0,2329835.0,88723809200.0,95.586.886,0.17
SSB,2022-11-09,3380565.0,130751176500.0,591410.0,5705900.0,219344035700.0,2325335.0,88592859200.0,95.589.286,0.17
SSB,2022-11-08,3375265.0,130591646500.0,591109.0,5700600.0,219184505700.0,2325335.0,88592859200.0,95.594.486,0.17
SSB,2022-11-07,3359965.0,130131116500.0,590808.0,5685300.0,218723975700.0,2325335.0,88592859200.0,95.609.786,0.17
SSB,2022-11-04,3358265.0,130080116500.0,590778.0,5683500.0,218669975700.0,2325235.0,88589859200.0,95.610.076,0.17
SSB,2022-11-03,3358265.0,130028656000.0,590475.0,5683500.0,218572535700.0,2325235.0,88543879700.0,95.597.276,0.17
SSB,2022-11-02,3356575.0,129977195500.0,587430.0,5680300.0,218475095700.0,2323725.0,88497900200.0,95.598.476,0.17
SSB,2022-11-01,3343675.0,129577940500.0,584335.0,5654600.0,217679680700.0,2310925.0,88101740200.0,95.622.676,0.17
SSB,2022-10-31,3344275.0,129596540500.0,584304.0,5653200.0,217636280700.0,2308925.0,88039740200.0,95.535.864,0.18
SSB,2022-10-28,3311675.0,128587570500.0,581209.0,5619100.0,216580885700.0,2307425.0,87993315200.0,95.569.964,0.18
SSB,2022-10-27,3334187.0,129284316900.0,578114.0,5599900.0,215986645700.0,2265713.0,86702328800.0,95.589.164,0.17
SSB,2022-10-26,3330387.0,129174526900.0,578083.0,5596100.0,215876855700.0,2265713.0,86702328800.0,95.551.264,0.18
SSB,2022-10-25,3328887.0,129131101900.0,578054.0,5594600.0,215833430700.0,2265713.0,86702328800.0,95.552.264,0.18
SSB,2022-10-24,3288187.0,127978701900.0,578025.0,5553900.0,214681030700.0,2265713.0,86702328800.0,95.592.964,0.17
SSB,2022-10-21,3292687.0,128107916900.0,577740.0,5553900.0,214681030700.0,2261213.0,86573113800.0,95.584.964,0.17
SSB,2022-10-20,3292687.0,128107916900.0,577452.0,5553900.0,214681030700.0,2261213.0,86573113800.0,95.541.764,0.18
SSB,2022-10-19,3297687.0,128255266900.0,577157.0,5553900.0,214681030700.0,2256213.0,86425763800.0,95.476.164,0.18
SSB,2022-10-18,3294487.0,128160896900.0,576862.0,5547200.0,214483585700.0,2252713.0,86322688800.0,95.479.364,0.18
SSB,2022-10-17,3341187.0,129538546900.0,576567.0,5545700.0,214439335700.0,2204513.0,84900788800.0,95.426.464,0.18
SSB,2022-10-14,3389787.0,130972246900.0,576272.0,5545700.0,214439335700.0,2155913.0,83467088800.0,95.374.764,0.19
SSB,2022-10-13,3442687.0,132540731900.0,573307.0,5544200.0,214394860700.0,2101513.0,81854128800.0,95.373.564,0.19
SSB,2022-10-12,3492587.0,134017771900.0,573011.0,5542400.0,214341580700.0,2049813.0,80323808800.0,95.346.264,0.19
SSB,2022-10-11,3495287.0,134097826900.0,570046.0,5542400.0,214341580700.0,2047113.0,80243753800.0,95.338.264,0.19
SSB,2022-10-10,3521387.0,134826016900.0,569767.0,5539400.0,214257880700.0,2018013.0,79431863800.0,95.323.664,0.19
SSB,2022-10-07,3527887.0,135014841900.0,566862.0,5537900.0,214214305700.0,2010013.0,79199463800.0,95.289.064,0.19
SSB,2022-10-06,3545487.0,135531401900.0,563927.0,5537900.0,214214305700.0,1992413.0,78682903800.0,95.282.864,0.19
SSB,2022-10-05,3566587.0,136160181900.0,563629.0,5537900.0,214214305700.0,1971313.0,78054123800.0,95.266.964,0.19
SSB,2022-10-04,3561287.0,136001181900.0,563599.0,5532600.0,214055305700.0,1971313.0,78054123800.0,95.268.064,0.19
SSB,2022-10-03,3572487.0,136331581900.0,563304.0,5527900.0,213916655700.0,1955413.0,77585073800.0,95.272.764,0.19
SSB,2022-09-30,3576587.0,136453351900.0,563007.0,5527800.0,213913685700.0,1951213.0,77460333800.0,95.157.364,0.20
SSB,2022-09-29,3472287.0,133261771900.0,562701.0,5423500.0,210722105700.0,1951213.0,77460333800.0,95.261.664,0.19
SSB,2022-09-28,3452187.0,132647716900.0,559646.0,5403400.0,210108050700.0,1951213.0,77460333800.0,95.281.364,0.19
SSB,2022-09-27,3443587.0,132384986900.0,556591.0,5394800.0,209845320700.0,1951213.0,77460333800.0,95.289.964,0.19
SSB,2022-09-26,3439787.0,132268896900.0,553536.0,5390600.0,209717010700.0,1950813.0,77448113800.0,95.286.664,0.19
SSB,2022-09-23,3436387.0,132165196900.0,553231.0,5387200.0,209613310700.0,1950813.0,77448113800.0,95.290.031,0.19
SSB,2022-09-22,3436387.0,132166229800.0,552920.0,5387200.0,209613310700.0,1950813.0,77447080900.0,95.290.031,0.19
SSB,2022-09-21,3436420.0,132167262700.0,552607.0,5387200.0,209613310700.0,1950780.0,77446048000.0,95.289.831,0.19
SSB,2022-09-20,3436420.0,125259312700.0,552293.0,5387200.0,202699060700.0,1950780.0,77439748000.0,95.239.031,0.19
SSB,2022-09-19,3217120.0,118351362700.0,551978.0,5167700.0,195784810700.0,1950580.0,77433448000.0,95.467.331,0.18
SSB,2022-09-16,3263120.0,119795762700.0,551664.0,5162900.0,195634090700.0,1899780.0,75838328000.0,95.421.331,0.18
SSB,2022-09-15,3267520.0,119934362700.0,551349.0,5150800.0,195252940700.0,1883280.0,75318578000.0,95.415.951,0.18
SSB,2022-09-14,3293020.0,119981462700.0,548204.0,5150800.0,194832180700.0,1857780.0,74850718000.0,95.415.951,0.18
SSB,2022-09-13,3294520.0,119983974700.0,547890.0,5137400.0,194832180700.0,1842880.0,74848206000.0,95.429.351,0.18
SSB,2022-09-12,3297100.0,119986486700.0,547575.0,5137400.0,194832180700.0,1840300.0,74845694000.0,95.429.351,0.18
SSB,2022-09-09,3275700.0,119951396700.0,547260.0,5116000.0,194797090700.0,1840300.0,74845694000.0,95.441.451,0.18
SSB,2022-09-08,3274600.0,119916306700.0,546941.0,5114900.0,194762000700.0,1840300.0,74845694000.0,95.422.351,0.18
SSB,2022-09-07,3268600.0,119724606700.0,543746.0,5099600.0,194273165700.0,1831000.0,74548559000.0,95.437.651,0.18
SSB,2022-09-06,3254500.0,119273406700.0,543714.0,5078300.0,193591565700.0,1823800.0,74318159000.0,95.333.251,0.19
SSB,2022-09-05,3254500.0,122812606700.0,543682.0,5078300.0,193108365700.0,1823800.0,70295759000.0,95.324.051,0.19
SSB,2022-08-31,3365100.0,126351806700.0,543650.0,5063200.0,192625165700.0,1698100.0,66273359000.0,95.333.351,0.19
SSB,2022-08-30,3374300.0,126648506700.0,540425.0,5063200.0,192625165700.0,1688900.0,65976659000.0,95.327.551,0.19
SSB,2022-08-29,3377100.0,126738946700.0,540102.0,5060200.0,192528265700.0,1683100.0,65789319000.0,95.325.051,0.19
SSB,2022-08-26,3382900.0,126925706700.0,539780.0,5060200.0,192528265700.0,1677300.0,65602559000.0,95.241.151,0.19
SSB,2022-08-25,3379400.0,126812306700.0,539456.0,5056700.0,192414865700.0,1677300.0,65602559000.0,95.244.651,0.19
SSB,2022-08-24,3374800.0,126663266700.0,539132.0,5051900.0,192259345700.0,1677100.0,65596079000.0,95.247.951,0.19
SSB,2022-08-23,3312600.0,124647986700.0,538808.0,4989700.0,190244065700.0,1677100.0,65596079000.0,95.310.151,0.19
SSB,2022-08-22,3208700.0,121271236700.0,538483.0,4884300.0,186818565700.0,1675600.0,65547329000.0,95.409.251,0.18
SSB,2022-08-19,3145500.0,119217236700.0,538158.0,4821100.0,184764565700.0,1675600.0,65547329000.0,95.470.851,0.18
SSB,2022-08-18,3144700.0,119192236700.0,535033.0,4819500.0,184714565700.0,1674800.0,65522329000.0,95.470.951,0.18
SSB,2022-08-17,3117100.0,118326976700.0,531898.0,4790300.0,183799145700.0,1673200.0,65472169000.0,95.500.151,0.18
SSB,2022-08-16,3110800.0,118128526700.0,531583.0,4782500.0,183553445700.0,1671700.0,65424919000.0,95.507.522,0.18
SSB,2022-08-15,3110800.0,118141126700.0,528438.0,4782500.0,183550295700.0,1671700.0,65409169000.0,95.507.519,0.18
SSB,2022-08-12,3111200.0,118153726700.0,528123.0,4782400.0,183547145700.0,1671200.0,65393419000.0,95.506.119,0.18
SSB,2022-08-11,3111200.0,118200976700.0,524988.0,4782400.0,183547145700.0,1671200.0,65346169000.0,95.506.119,0.18
SSB,2022-08-10,3112700.0,118248226700.0,524673.0,4782400.0,183547145700.0,1669700.0,65298919000.0,95.442.619,0.18
SSB,2022-08-09,3112700.0,120229476700.0,524362.0,4782400.0,183544020700.0,1669700.0,63314544000.0,95.442.619,0.18
SSB,2022-08-08,3176100.0,122210726700.0,521237.0,4782300.0,183540895700.0,1606200.0,61330169000.0,95.441.119,0.18
